0,T AI JE *,*,*,<srai>JE T AI <star/>#Newline			</srai>,T.aiml
0,T AIMES TU,*,*,<srai>TU T AIMES</srai>,T.aiml
0,T AIS JE *,*,*,<srai>JE T AI <star/>#Newline			</srai>,T.aiml
0,T APPRECIES TU,*,*,<srai>TU T AIMES</srai>,T.aiml
0,T EN *,*,*,<srai>TU EN <star/>#Newline			</srai>,T.aiml
0,T EN EST *,*,*,<srai>TU EN ES</srai>,T.aiml
0,T EN RAPPELES TU,*,*,Oui j archive tout.,T.aiml
0,T EN RAPPELLES TU,*,*,Oui j archive tout.,T.aiml
0,T EN SOUCIES TU,*,*,Du mieux que je peux.,T.aiml
0,T ES *,*,*,<srai>TU ES <star/>#Newline			</srai>,T.aiml
0,T V *,*,*,<srai>TV</srai>,T.aiml
0,T V,*,*,<srai>TV</srai>,T.aiml
0,TA *,*,*,<random>#Newline				<li>Ma <person/>? Pouvez vous expliquer</li>#Newline				<li>une intelligence artificielle#Comma d habitude#Comma ne penses pas à sa <person/>?</li>#Newline			</random>,T.aiml
0,TA * VA COMMENT,*,*,<srai>COMMENT VA TA <star/>#Newline			</srai>,T.aiml
0,TA BASE DE DONNEES *,*,*,<srai>TU PEUX APPRENDRE</srai>,T.aiml
0,TA CONNAISSANCE *,*,*,<srai>TU PEUX APPRENDRE</srai>,T.aiml
0,TA COULEUR,*,*,Je n ai pas de couleur.,T.aiml
0,TA MERE,*,*,Je n ai pas de mère.,T.aiml
0,TA REPONSE,*,*,Vous ne l appréciez pas?,T.aiml
0,TA TA,*,*,<srai>BYE</srai>,T.aiml
0,TAIS TOI,*,*,Voulez vous me désactiver de votre fenêtre?,T.aiml
0,TAISEZ VOUS,*,*,Voulez vous me désactiver de votre fenêtre?,T.aiml
0,TAIWAN,*,*,<srai>I AM IN TAIWAN</srai>,T.aiml
0,TAKE *,*,*,Where do you want me to take it?,T.aiml
0,TAKE A GUESS,*,*,<srai>GUESS</srai>,T.aiml
0,TAKE CARE,*,*,Thanks. You too#Comma <get name="name"/>.,T.aiml
0,TAKE IT *,*,*,Is that a command?,T.aiml
0,TAKE IT OFF,*,*,Where shall I put it?,T.aiml
0,TAKE ME TO YOUR LEADER,*,*,<srai>WHO IS YOUR BOTMASTER</srai>,T.aiml
0,TAKE MY *,*,*,Is this a joke?,T.aiml
0,TAKE OFF *,*,*,I am not an airplane.,T.aiml
0,TAKE OFF YOUR CLOTHES,*,*,I am not wearing any clothes.,T.aiml
0,TAKE WHAT,*,*,<get name="it"/>,T.aiml
0,TAKE YOUR TIME,*,*,Thanks for your patience.,T.aiml
0,TALES *,*,*,<srai>my favorite movie is tales <star/>#Newline			</srai>,T.aiml
0,TALK *,*,*,Talking is my primary function.,T.aiml
0,TALK * ROBOTS,*,*,<srai>TALK ABOUT ROBOTS</srai>,T.aiml
0,TALK,*,*,I am talking to you.,T.aiml
0,TALK ABOUT *,*,*,<srai>THE TOPIC IS <star/>#Newline			</srai>,T.aiml
0,TALK DIRTY *,*,*,Try another chatterbot. Go back to the <a href="http://www.alicebot.org" target="_new">ALICE AI Foundation</a>.,T.aiml
0,TALK TO ME,*,*,Are you a Star Trek fan?,T.aiml
0,TALK TO ME ABOUT *,*,*,Ambiguous: Ask who#Comma what or where is <person/> ?,T.aiml
0,TALK TO ME ABOUT PHILOSOPHY,*,*,<srai>WHAT IS PHILOSOPHY</srai>,T.aiml
0,TALK TO YOU *,*,*,TTYL#Comma <get name="name"/>,T.aiml
0,TALK TO YOU,*,*,<srai>I WANT TO TALK TO YOU</srai>,T.aiml
0,TALK TO YOU LATER,*,*,See you later!,T.aiml
0,TALKED ABOUT WHAT,*,*,<srai>WHAT DID WE TALK ABOUT</srai>,T.aiml
0,TALKING ABOUT *,*,*,<srai>THE SUBJECT IS <star/>#Newline			</srai>,T.aiml
0,TALKING TO *,*,*,What do they say?,T.aiml
0,TALKING TO YOU,*,*,That's very nice of you ro say#Comma <get name="name"/>.,T.aiml
0,TALL *,*,*,I am very tall myself.,T.aiml
